Experiment 0;Experiment 1;Experiment 2;Experiment 3;Experiment 4;Experiment 5;Experiment 6;Experiment 7;Experiment 8;Experiment 9;Experiment 10;Experiment 11;Experiment 12;Experiment 13;Experiment 14;Experiment 15;Experiment 16;Experiment 17;Experiment 18;Experiment 19;Experiment 20;Experiment 21;Experiment 22;Experiment 23;Experiment 24;Experiment 25;Experiment 26;Experiment 27;Experiment 28;Experiment 29;Experiment 30;Experiment 31
1,5454965938672836;1,368656393814471;1,5054443142321694;1,2775151316136957;1,7680027383799095;1,368656393814471;1,1056468285824341;1,4200142164726797;1,0636997783112514;1,6254926392859872;1,3909019317605409;1,3402945396117858;1,4210815981223024;1,236919023412097;1,3579535235118378;1,7123235940850892;2,028049166693055;1,368656393814471;1,368656393814471;1,7680027383799095;1,1056468285824341;1,0636997783112514;1,3909019317605409;1,5454965938672836;0,9954557893226804;1,5620332608008127;1,5292656901790649;1,4768388262330567;1,5367625563922571;1,4288762947350708;0;1,2279650168416965
1,5121413057461164;1,5826949222134166;1,4990450567937192;1,2922319537806255;1,5941235247895824;1,5826949222134166;1,0905263748308809;1,4276465670421683;1,195503246633289;1,6572972283992409;1,5503623187685462;1,7039634264346335;1,4767988889924928;1,610568183044688;1,5694785716746784;1,7679905003642198;2,2778913336091597;1,5826949222134166;1,5826949222134166;1,5941235247895824;1,0905263748308809;1,195503246633289;1,5503623187685462;1,5121413057461164;0,9207505800671936;1,4239209263249766;1,6193931482918675;1,6139244169583449;1,752479593656875;1,4534988184504614;0;1,2933486697426135
1,4555332062670467;1,4246605340922625;1,5190140694851588;1,3515362088416494;1,5511920038118818;1,4246605340922625;1,1063440630591848;1,3964529223253608;1,2876510547134203;1,6010559665670017;1,427898603839184;1,4252490202236274;1,4808469804700075;1,4686705752585278;1,457816349874561;1,6931350446812266;2,178984697138745;1,4246605340922625;1,4246605340922625;1,5511920038118818;1,1063440630591848;1,2876510547134203;1,427898603839184;1,4555332062670467;1,2475402526736743;1,6908720812498557;1,4866263531460862;1,5603937565686423;1,8002948909000192;1,4007997010352342;0;1,159564783801648
1,3347047407234878;1,434319117578019;1,5349375996944217;1,2574860375466397;1,5687915313492915;1,434319117578019;1,0324387954296852;1,428249376197249;1,1784495665011991;1,6664303973416499;1,333855043668111;1,3732093319216774;1,3682109044020732;1,3856458407239287;1,5093374753631676;1,7220417162963988;2,060643180991921;1,434319117578019;1,434319117578019;1,5687915313492915;1,0324387954296852;1,1784495665011991;1,333855043668111;1,3347047407234878;1,1675969523473126;1,55042781724626;1,5960619619055465;1,5158983840863594;1,5184228774901272;1,4847156482937085;0;1,1250530169177162
1,552817769739829;1,3961000409375046;1,5489243013637335;1,4626619912851324;1,593205059342602;1,3961000409375046;0,9096806233961036;1,4704271918419376;1,256010337188153;1,6684131792703147;1,5312443576007702;1,4053300740750436;1,4331057114078725;1,5086297089993383;1,5050222494643497;1,7359405104822208;2,181934143836959;1,3961000409375046;1,3961000409375046;1,593205059342602;0,9096806233961036;1,256010337188153;1,5312443576007702;1,552817769739829;1,0741566232308244;1,6108018729754838;1,5378747625435962;1,4019023033410345;1,8026581510861877;1,4740739628954398;0;1,1830223167720422
1,2535492139948834;1,5686285729571865;1,533425352450538;1,469549315706742;1,4109936215040864;1,5686285729571865;0,9843303208680356;1,4589477702903133;1,2149817211411924;1,678820792293208;1,487061465217655;1,4756469813747664;1,360079432112015;1,4898981242350433;1,5282869439622997;1,8949080228282005;2,2115934286097247;1,5686285729571865;1,5686285729571865;1,4109936215040864;0,9843303208680356;1,2149817211411924;1,487061465217655;1,2535492139948834;1,0641848788970631;1,6780783085347741;1,5302468915657648;1,3998813482348704;1,7964893502435757;1,4348686019057475;0;1,102622685849665
1,3973224351878932;1,4757173420817722;1,5032717998525311;1,3547477216248807;1,391915087864812;1,4757173420817722;1,0958771676472514;1,273571527686935;1,0857493669348472;1,652317670373982;1,3909017542230595;1,3745296727737186;1,5193382353874516;1,4315653188060042;1,4354667837874278;1,826641465845272;2,0940245501230104;1,4757173420817722;1,4757173420817722;1,391915087864812;1,0958771676472514;1,0857493669348472;1,3909017542230595;1,3973224351878932;0,9830425659213484;1,4289300620859364;1,3691737487934386;1,3889421173269587;1,6883179929156542;1,3282937352955495;0;1,4207557785162193
1,347022127245185;1,3012955191547566;1,4076545293571967;1,5967607492561642;1,4126958285138669;1,3012955191547566;1,0666583438413149;1,2773503563828394;0,9582404373274369;1,7449625690148247;1,397971782186083;1,2501988751625053;1,3223850758465268;1,299677364418261;1,327904525624667;1,715982067835404;1,9977285744962352;1,3012955191547566;1,3012955191547566;1,4126958285138669;1,0666583438413149;0,9582404373274369;1,397971782186083;1,347022127245185;1,0662649022006012;1,280993794556168;1,309461963652713;1,6275365465952474;1,6186516579833357;1,4521959124031332;0;1,159558366748996
1,567903991774764;1,3388348620116188;1,4779011126269324;1,5447636579468362;1,2340181121611735;1,3388348620116188;1,0776994810264042;1,3593471264141002;0,8917626146153333;1,834687304018182;1,2601536019060355;1,2802189863465343;1,3422726735691983;1,26705696186057;1,2306958385565068;1,6700228160463249;1,8680786153103208;1,3388348620116188;1,3388348620116188;1,2340181121611735;1,0776994810264042;0,8917626146153333;1,2601536019060355;1,567903991774764;1,028178364385533;1,3643811239632695;1,4461430032178269;1,6000191583840264;1,4922657799114765;1,4147084863262973;0;1,0432983124425093
1,5771171697371869;1,325364327605825;1,3812380286558101;1,5288975419819306;1,2366347949162215;1,325364327605825;0,8145119793469192;1,318123611613607;1,0096259244751455;1,7400032478976395;1,3301698781647089;1,263220820336138;1,3364941256577172;1,2239314401862889;1,2364615738461953;1,860037661391209;1,8438113166949919;1,325364327605825;1,325364327605825;1,2366347949162215;0,8145119793469192;1,0096259244751455;1,3301698781647089;1,5771171697371869;0,8747414632367125;1,2085720039098595;1,45135307123321;1,8482575798039205;1,5126452184277597;1,2888639734066123;0;0,9755606283588132
